lst,ndvi,ndbi,fvc,latitude,longitude
28.36348862694038,-0.6429429650306702,0.2481766641139984,0.1961984702701615,18.95675300270739,72.77711312651074
38.27518080668183,0.2912386059761047,-0.0542976520955562,0.24131536800134665,19.045615454344006,72.94018409268106
28.791291479194854,-0.3396848738193512,-0.2455777823925018,0.01951186397392806,18.959410022084743,72.86069257824946
28.755183805506427,-0.5103107690811157,0.1651895940303802,0.09629277340771351,18.995202160218362,72.79533718668549
36.31362166705104,0.2410134822130203,-0.0464575700461864,0.19449289149365395,19.03279678544668,72.8601143666438
32.69712896887549,0.5699445009231567,-0.3375568985939026,0.5928145345018089,18.902453823177655,72.93146776858148
29.856260527321403,0.0987644121050834,-0.2816798388957977,0.08926017394049612,19.06480601052241,72.95172101269809
35.62848186365173,0.4337579607963562,-0.0662692040205001,0.4016491528727557,19.043942122967,72.92730989117659
39.71395466848951,0.2224045842885971,-0.010305187664926,0.17842563282802254,19.056480102146015,73.03144928912054
40.3450908972586,0.2029494345188141,0.0899621471762657,0.16236824677903205,19.048252059550887,72.94138434183522
36.73255311558259,0.3045208752155304,-0.106312982738018,0.2545413135282448,19.041400991281375,72.8941096625923
29.56255989133557,0.0913310274481773,-0.268663614988327,0.08487376755401063,19.034632767419293,72.96066769166258
39.10019165701487,0.1510814279317855,0.1339504569768905,0.12325816903862152,18.996208297000738,72.82689692507708
42.987935200783085,0.1693469732999801,0.0507462806999683,0.13641718668585623,18.902221128331636,73.00375551262084
35.60161210604074,0.3173096776008606,-0.004367284476757,0.26760930253950627,18.985764774252246,72.8234148899735
39.50540581497371,0.1668219417333603,-0.0299888662993907,0.13455833693703279,19.037477556950474,72.87645330131822
39.41110451031759,0.1285265237092971,0.0132544273510575,0.10792967678051538,18.953314425725946,73.03476874131391
40.07253699340856,0.330704391002655,-0.160723865032196,0.2816471506294989,19.076875623781,72.84782878583329
37.43533294488382,0.2540721297264099,-0.0080334246158599,0.20618149899427765,19.078623001484697,73.03552025475226
29.079617320761024,-0.3670426309108734,-0.2356380075216293,0.027903240541626278,18.94718400581176,72.88863458855944
32.27571320651886,0.622244656085968,-0.3335121273994446,0.6760862744619317,18.917169563567505,72.96308465952399
39.720756397589966,0.3275693356990814,-0.0550239086151123,0.27832940396997,19.108618803210074,73.02128913555809
33.751635468876266,0.5625910758972168,-0.2540403604507446,0.5815451490380746,18.88415470683907,73.00397168108863
36.48178028600559,0.2572745978832245,0.0967158898711204,0.20910005786926467,19.075058298867027,73.04541382333257
30.11832366155448,-0.1620813459157943,-0.326677143573761,0.0014378243275576512,19.13901237705668,72.80321242317295
37.215829185316274,0.446288526058197,-0.0947337374091148,0.41768885891447677,19.021340622525077,73.02590183616962
28.897344709852867,-0.4143282771110534,-0.2283934652805328,0.0459366103693925,19.011430064800653,72.97891417060461
28.336111232397972,-0.6615695953369141,0.2022213339805603,0.21304649133948259,19.030346775883466,72.7851001630744
39.41779749615394,0.2216601967811584,0.015577589161694,0.17779732154952524,19.051816605850146,73.0361739311147
35.52962012872766,0.6305959224700928,-0.2295294404029846,0.6898895864239443,19.08109081989774,73.04466440751332
30.0242306780221,-0.278318852186203,-0.1826969683170318,0.006133842607764313,18.958733982184967,72.90779726468843
28.626885758330356,-0.3358252346515655,-0.2288346290588379,0.018448494368152827,19.010562085967813,72.98947269364578
37.8995079594148,0.1147072836756706,0.0027164658531546,0.09904067439851899,18.963867147389134,72.80948347287645
39.73978273649912,0.1790282279253006,0.0199811235070228,0.14366239756419363,19.07015755922487,73.01379917352898
37.551148497413614,0.3941563963890075,-0.0963506922125816,0.35302182336997145,19.029108913545237,73.01658494525314
28.818658359988728,-0.366723358631134,-0.1145874187350273,0.027796678313245712,19.074534409719174,72.81627629652894
28.472946437387957,-0.3781681060791015,-0.0725435689091682,0.03174387402381396,19.06401506069997,72.81156072449431
41.3032454497937,0.1456547379493713,0.0537742972373962,0.11947719786684854,18.945053411054342,73.02821709774244
