lst,ndvi,ndbi,fvc,latitude,longitude
37.48191381273056,0.2182163596153259,-0.0172185450792312,0.17490492344989558,17.47263496394777,78.38535590840168
37.40504158410883,0.6213698983192444,-0.1057610958814621,0.6746485098649658,17.49486388465992,78.48399630351798
37.16396380444408,0.1861558109521865,-0.0117759024724364,0.14911631033214082,17.395624463988558,78.38822839223765
35.472009554230084,0.4076890051364898,-0.0283413976430892,0.36928592696377677,17.420795504635183,78.42806772617412
39.64740039459309,0.1851968318223953,0.0473367236554622,0.14837659924601068,17.328233603259772,78.46974935736215
36.14580265141843,0.2552429139614105,-0.01686885766685,0.20724611071207624,17.385125654969254,78.32490342251266
36.33903982160831,0.4303303360939026,-0.0605979114770889,0.3973163326002521,17.46677055161428,78.50532973233366
35.3269042564484,0.1780270487070083,0.0115360924974083,0.14290444955413084,17.507918286395757,78.4821273437786
36.92292262386757,0.1202300712466239,0.015371304936707,0.10254729853061781,17.403227741872755,78.49615813240828
36.61533336323119,0.540263831615448,-0.0683438703417778,0.5479905403979842,17.491348011161797,78.48692737560906
37.25116564554935,0.183535099029541,-0.032446127384901,0.1470991721875998,17.539935954102013,78.47928322114474
37.25677903371788,0.5434971451759338,-0.1315707564353943,0.5527880048847635,17.486735409219715,78.47180770482177
36.1770471029925,0.222261905670166,-0.0342721566557884,0.17830511698020016,17.391720899161676,78.42914725701242
36.34126141149451,0.4221103191375732,-0.0139345983043313,0.3870212491774532,17.32078608401148,78.32466081610704
37.31796979918126,0.1396023780107498,0.0305844135582447,0.11532977515055617,17.404491630329993,78.41754750934919
37.59047069966211,0.3419325947761535,0.0417590178549289,0.29369093728081463,17.309330049880852,78.47492884959875
36.27611258160694,0.1716855764389038,0.0462663136422634,0.1381501677327202,17.495786158348228,78.3815135235832
35.19792646952167,0.4887796938419342,-0.0989216491580009,0.47441746664898854,17.548381141537337,78.51870434864227
39.63337138605874,0.3030251562595367,0.0334651060402393,0.2530343078299313,17.379076810106103,78.52075502731691
39.17997033583772,0.3066646456718445,0.0945153906941413,0.2567090631737757,17.382000945199355,78.37462540392055
39.17925275065381,0.4600342512130737,-0.1009422838687896,0.4356452127744029,17.343293317102397,78.3412593927785
36.20965255540838,0.173697754740715,0.0228152107447385,0.13965001189825157,17.364004075597602,78.55404613146706
41.67511409879616,0.3542375862598419,0.0732137188315391,0.30717930202313565,17.337284977610878,78.30458529807315
36.82707723770926,0.157935157418251,0.0514546856284141,0.12811757691602813,17.37353509267569,78.51680822189363
39.43645647819412,0.3285889327526092,0.1300123333930969,0.27940625982854245,17.53056368511874,78.58776822100828
37.16732941518408,0.2137520313262939,0.0104256179183721,0.17119074342663448,17.440733226586353,78.45711241432991
36.85605742331643,0.1644594371318817,0.0444381609559059,0.13283068131448805,17.49192111423237,78.4460380639819
37.44025598601772,0.4977062344551086,-0.1341799944639206,0.48679398959752695,17.39738528707854,78.46712895815548
34.96450230340578,0.2358437478542328,-0.1510721892118454,0.18995977254362406,17.403323528419985,78.49098409328872
38.15439238924141,0.1471297740936279,0.047648474574089,0.12049908006229312,17.36861684212696,78.52350598791688
36.46955326751535,0.2069769501686096,0.0420268289744854,0.16563023796854293,17.354217917332512,78.3874498048502
37.3817098548409,0.5126683115959167,-0.0935939624905586,0.5078961223529747,17.48328600473448,78.44508598358668
35.526785897910685,0.2394215613603592,0.0060052592307329,0.19309130858837592,17.437181591818966,78.39322737550052
36.02305950561513,0.2158471047878265,0.0210912190377712,0.17292881456041756,17.406334573800955,78.51132963753264
36.04655489206638,0.3730112612247467,-0.0965954810380935,0.32834190549037484,17.44186876530093,78.46573162022183
36.130772503461344,0.2958346605300903,-0.0064604114741086,0.2458520105829899,17.32867773700873,78.5161509103797
38.23458210937588,0.155522346496582,0.0480101890861988,0.1263961388584357,17.342622214009324,78.50447920491051
36.17341029587491,0.3076251447200775,-0.0444155856966972,0.2576832875520796,17.509293458548495,78.37231570351737
38.41748874591525,0.22528737783432,0.0427188612520694,0.18086935374519167,17.379407158385092,78.56967160737847
37.74553615992031,0.1712782084941864,0.0100547093898057,0.13784750810265256,17.395149163484877,78.56653196073097
36.75830668294586,0.2920235991477966,-0.0450186096131801,0.24208722211835162,17.407598826667673,78.51642025005451
26.472516684603782,-0.1826435476541519,-0.1499602794647216,0.0003012464380336968,17.378972786112087,78.30146787023915
36.20239600996145,0.3053314685821533,0.0547028817236423,0.2553598931393958,17.49585966983549,78.34928892083803
39.38876994427864,0.2316062450408935,0.0673733875155448,0.18628395075829982,17.322177812560046,78.44749999259624
36.581858186104114,0.25078284740448,-0.0055219973437488,0.2032051755140907,17.48395146615555,78.3122198825624
37.274995843183135,0.2175571173429489,0.0107350638136267,0.17435394624375322,17.398014182808218,78.40954522909384
37.16836635374682,0.3000580370426178,-0.0648646131157875,0.25005804041091606,17.490668545219556,78.42459137812997
27.376062550569905,0.1484275758266449,-0.3467690050601959,0.12140177559643239,17.521025174689775,78.47333097284499
37.447849856848975,0.1869725286960601,0.0370689034461975,0.1497477379654231,17.365995710548347,78.38088125504169
37.84280625827753,0.2381883412599563,0.0544955357909202,0.19200902241615195,17.51257261870351,78.53995451701097
36.76643546917818,0.4305794835090637,-0.087562657892704,0.3976304850225575,17.38564820080937,78.42517552843707
44.85739274120039,0.2414676696062088,0.2088527828454971,0.19489370330753675,17.45871722701336,78.43834798725392
35.313060512470855,0.3399392664432525,0.00022972494480200112,0.29153441144727765,17.423991229062764,78.51014091161902
36.97578817984413,0.1829111576080322,0.0166627690196037,0.14662095462072325,17.33424135938986,78.57226323567382
38.22014095941616,0.4752704799175262,-0.0284584574401378,0.45599022104804615,17.508534966202696,78.52942526558626
39.13056242005905,0.3226200044155121,-0.0375883392989635,0.2731316690152698,17.459460876860568,78.4439743415807
33.124243322345414,0.6951814293861389,-0.2625043988227844,0.8013497915178107,17.38713566513174,78.58423202529735
36.479841864022674,0.1855799108743667,0.0446243472397327,0.14867186766988458,17.40437091912045,78.42392227443177
36.83851222455431,0.2595466375350952,-0.0256925392895936,0.2111831120698122,17.431078100869097,78.52014792560864
38.465329119232536,0.2621269226074219,0.1476081609725952,0.2135612925986061,17.500154132598404,78.53366066590786
36.93830798495482,0.1459414511919021,0.0405657030642032,0.11967548765275919,17.473235412945076,78.48864512192495
38.19314604551355,0.2747530341148376,0.0209626406431198,0.22539044340124414,17.514121153025204,78.31099664412521
36.77142143306999,0.5428839325904846,-0.0764352977275848,0.5518765373011036,17.41083828250808,78.52720184138265
37.54973725107234,0.4396059215068817,-0.0542254708707332,0.4090957348266673,17.461640043119253,78.48666187150135
40.33317470607172,0.241760566830635,0.1034971699118614,0.19515239840652396,17.475901555717346,78.33983684145896
36.21247279295736,0.6112972497940063,-0.1616859883069992,0.6582032275233183,17.37061605951984,78.37063774960626
36.50155994702236,0.2831889986991882,0.0328271351754665,0.2334716084639241,17.41237744502352,78.39544990355877
35.76445643284263,0.3474731743335724,-0.0013118350179865,0.29972687661487807,17.432211639341435,78.3559558765779
36.9270154911645,0.4340791404247284,-0.0332661494612693,0.4020563563217624,17.35362091844584,78.41062000880471
34.58089441552285,0.247573584318161,-0.0368486791849136,0.200322113379406,17.503741924441236,78.35779523962472
33.63367436170922,0.6092846393585205,-0.128484159708023,0.6549416275016505,17.54344180477658,78.45291890385718
35.526834434922655,0.3135462403297424,0.1029566526412963,0.2637297409568135,17.539430401272053,78.38234119301812
36.74813215232099,0.2793880105018616,-0.0346092991530895,0.22981286461293296,17.369156240664825,78.56702449018091
28.553549873284133,0.0150366220623254,-0.163010761141777,0.046240748827975374,17.32982069579317,78.34153966100742
39.98780739200936,0.1668171733617782,0.0678463131189346,0.13455483867312484,17.475712206743644,78.41435204984332
35.88752184344481,0.2606886029243469,-0.0039207004010677,0.2122339888643866,17.449752274492653,78.39014913067075
35.10026007421202,0.4778180718421936,-0.1008365228772163,0.45943733851586904,17.421195405385458,78.53681604912498
39.12018096372173,0.2325145155191421,0.0532147474586963,0.1870688061347582,17.308919958793336,78.58084506988624
37.283722120181565,0.6257261037826538,-0.2040391713380813,0.6818235984680819,17.50814256322517,78.36962722378
40.17762506864547,0.1677040010690689,0.0528875179588794,0.13520623240220184,17.322473633092024,78.46769197166356
39.10673316836437,0.252095490694046,0.0184585750102996,0.20439033270589027,17.53352149616992,78.3249244123642
36.5872365251983,0.3208612501621246,-0.0568246282637119,0.2712964419204513,17.414413203429337,78.5660561382114
39.91928048452431,0.4340576231479645,-0.020606406033039,0.4020290694720461,17.340172874489465,78.33118925679575
